agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
LangevinAdam_double,alien,82.0,0,-0.021130741025232252,0
LangevinAdam_double,alien,566.0,400000,0.04901520311888578,0
LangevinAdam_double,alien,468.0,800000,0.0348120987260685,0
LangevinAdam_double,alien,606.0,1200000,0.05481238858534182,0
LangevinAdam_double,alien,620.0,1600000,0.05684140349860143,0
LangevinAdam_double,alien,602.0,2000000,0.05423267003869622,0
LangevinAdam_double,alien,582.0,2400000,0.0513340773054682,0
LangevinAdam_double,alien,768.0,2800000,0.07829098972448877,0
LangevinAdam_double,alien,796.0,3200000,0.082349019551008,0
LangevinAdam_double,alien,926.0,3600000,0.10118987231699011,0
LangevinAdam_double,alien,782.0,4000000,0.08032000463774838,0
LangevinAdam_double,alien,676.0,4400000,0.06495746315163987,0
LangevinAdam_double,alien,706.0,4800000,0.0693053522514819,0
LangevinAdam_double,alien,1974.0,5200000,0.25307613153813824,0
LangevinAdam_double,alien,1514.0,5600000,0.18640849867389384,0
LangevinAdam_double,alien,1246.0,6000000,0.1475673560486384,0
LangevinAdam_double,alien,1072.0,6400000,0.12234959926955465,0
LangevinAdam_double,alien,1852.0,6800000,0.23539471586544736,0
LangevinAdam_double,alien,1286.0,7200000,0.15336454151509443,0
LangevinAdam_double,alien,1586.0,7600000,0.19684343251351472,0
LangevinAdam_double,alien,930.0,8000000,0.10176959086363571,0
LangevinAdam_double,alien,1482.0,8400000,0.181770750300729,0
LangevinAdam_double,alien,1574.0,8800000,0.1951042768735779,0
LangevinAdam_double,alien,1798.0,9200000,0.2275685154857317,0
LangevinAdam_double,alien,1974.0,9600000,0.25307613153813824,0
LangevinAdam_double,alien,1232.0,10000000,0.14553834113537878,0
LangevinAdam_double,alien,3080.0,10400000,0.41336830968564764,0
LangevinAdam_double,alien,1562.0,10800000,0.19336512123364108,0
LangevinAdam_double,alien,1342.0,11200000,0.1614806011681329,0
LangevinAdam_double,alien,1714.0,11600000,0.21539442600617403,0
LangevinAdam_double,alien,1548.0,12000000,0.19133610632038148,0
LangevinAdam_double,alien,1564.0,12400000,0.1936549805069639,0
LangevinAdam_double,alien,1586.0,12800000,0.19684343251351472,0
LangevinAdam_double,alien,1594.0,13200000,0.1980028696068059,0
LangevinAdam_double,alien,1762.0,13600000,0.22235104856592125,0
LangevinAdam_double,alien,1348.0,14000000,0.16235017898810128,0
LangevinAdam_double,alien,1776.0,14400000,0.22438006347918088,0
LangevinAdam_double,alien,1572.0,14800000,0.19481441760025509,0
LangevinAdam_double,alien,1436.0,15200000,0.17510398701430457,0
LangevinAdam_double,alien,2074.0,15600000,0.26756909520427835,0
LangevinAdam_double,alien,1184.0,16000000,0.13858171857563154,0
LangevinAdam_double,alien,1418.0,16400000,0.17249525355439935,0
LangevinAdam_double,alien,2432.0,16800000,0.31945390512905986,0
LangevinAdam_double,alien,1494.0,17200000,0.18350990594066582,0
LangevinAdam_double,alien,2208.0,17600000,0.28698966651690605,0
LangevinAdam_double,alien,1896.0,18000000,0.24177161987854898,0
LangevinAdam_double,alien,1474.0,18400000,0.1806113132074378,0
LangevinAdam_double,alien,1768.0,18800000,0.22322062638588966,0
LangevinAdam_double,alien,2182.0,19200000,0.28322149596370966,0
LangevinAdam_double,alien,1896.0,19600000,0.24177161987854898,0
LangevinAdam_double,alien,1150.0,20000000,0.13365411092914392,0
LangevinAdam_double,alien,1466.0,20400000,0.1794518761141466,0
LangevinAdam_double,alien,936.0,20800000,0.10263916868360412,0
LangevinAdam_double,alien,1186.0,21200000,0.13887157784895435,0
LangevinAdam_double,alien,2602.0,21600000,0.344091943361498,0
LangevinAdam_double,alien,2356.0,22000000,0.3084392527427934,0
LangevinAdam_double,alien,2618.0,22400000,0.3464108175480804,0
LangevinAdam_double,alien,1652.0,22800000,0.20640878853316716,0
LangevinAdam_double,alien,1570.0,23200000,0.1945245583269323,0
LangevinAdam_double,alien,1798.0,23600000,0.2275685154857317,0
LangevinAdam_double,alien,1216.0,24000000,0.14321946694879636,0
LangevinAdam_double,alien,2628.0,24400000,0.3478601139146944,0
LangevinAdam_double,alien,1738.0,24800000,0.21887273728604764,0
LangevinAdam_double,alien,2168.0,25200000,0.28119248105045,0
LangevinAdam_double,alien,2306.0,25600000,0.3011927709097233,0
LangevinAdam_double,alien,1412.0,26000000,0.17162567573443094,0
LangevinAdam_double,alien,1792.0,26400000,0.2266989376657633,0
LangevinAdam_double,alien,1794.0,26800000,0.22698879693908608,0
LangevinAdam_double,alien,1864.0,27200000,0.23713387150538415,0
LangevinAdam_double,alien,1632.0,27600000,0.20351019579993915,0
LangevinAdam_double,alien,2446.0,28000000,0.32148292004231943,0
LangevinAdam_double,alien,1600.0,28400000,0.19887244742677432,0
LangevinAdam_double,alien,2504.0,28800000,0.3298888389686807,0
LangevinAdam_double,alien,2086.0,29200000,0.26930825084421517,0
LangevinAdam_double,alien,1240.0,29600000,0.14669777822867,0
LangevinAdam_double,alien,1716.0,30000000,0.21568428527949682,0
LangevinAdam_double,alien,1594.0,30400000,0.1980028696068059,0
LangevinAdam_double,alien,1438.0,30800000,0.1753938462876274,0
LangevinAdam_double,alien,1146.0,31200000,0.13307439238249832,0
LangevinAdam_double,alien,2126.0,31600000,0.2751054363106712,0
LangevinAdam_double,alien,1826.0,32000000,0.2316265453122509,0
LangevinAdam_double,alien,2646.0,32400000,0.3504688473745996,0
LangevinAdam_double,alien,1532.0,32800000,0.18901723213379906,0
LangevinAdam_double,alien,2186.0,33200000,0.2838012145103552,0
LangevinAdam_double,alien,2398.0,33600000,0.3145262974825722,0
LangevinAdam_double,alien,1770.0,34000000,0.22351048565921247,0
LangevinAdam_double,alien,2536.0,34400000,0.33452658734184554,0
LangevinAdam_double,alien,1678.0,34800000,0.21017695908636358,0
LangevinAdam_double,alien,1940.0,35200000,0.24814852389165062,0
LangevinAdam_double,alien,1600.0,35600000,0.19887244742677432,0
LangevinAdam_double,alien,2468.0,36000000,0.32467137204887025,0
LangevinAdam_double,alien,1448.0,35600000,0.1768431426542414,0
LangevinAdam_double,alien,1576.0,36000000,0.1953941361469007,0
LangevinAdam_double,alien,1760.0,36400000,0.22206118929259847,0
LangevinAdam_double,alien,1182.0,36800000,0.13829185930230875,0
LangevinAdam_double,alien,2442.0,37200000,0.32090320149567386,0
LangevinAdam_double,alien,2048.0,37600000,0.2638009246510819,0
LangevinAdam_double,alien,2452.0,38000000,0.32235249786228787,0
