agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
BootDQN_double,alien,0.0,0,-0.03301497123146713,0
BootDQN_double,alien,290.0,400000,0.009014623400339134,0
BootDQN_double,alien,430.0,800000,0.029304772532935258,0
BootDQN_double,alien,360.0,1200000,0.019159697966637197,0
BootDQN_double,alien,480.0,1600000,0.03655125436600531,0
BootDQN_double,alien,410.0,2000000,0.026406179799707243,0
BootDQN_double,alien,430.0,2400000,0.029304772532935258,0
BootDQN_double,alien,400.0,2800000,0.024956883433093234,0
BootDQN_double,alien,510.0,3200000,0.04089914346584733,0
BootDQN_double,alien,620.0,3600000,0.05684140349860143,0
BootDQN_double,alien,460.0,4000000,0.03365266163277729,0
BootDQN_double,alien,1590.0,4400000,0.1974231510601603,0
BootDQN_double,alien,660.0,4800000,0.06263858896505746,0
BootDQN_double,alien,1030.0,5200000,0.11626255452977581,0
BootDQN_double,alien,1140.0,5600000,0.13220481456252992,0
BootDQN_double,alien,710.0,6000000,0.06988507079812752,0
BootDQN_double,alien,760.0,6400000,0.07713155263119756,0
BootDQN_double,alien,650.0,6800000,0.06118929259844346,0
BootDQN_double,alien,1280.0,7200000,0.15249496369512602,0
BootDQN_double,alien,660.0,7600000,0.06263858896505746,0
BootDQN_double,alien,1830.0,8000000,0.23220626385889653,0
BootDQN_double,alien,570.0,8400000,0.04959492166553139,0
BootDQN_double,alien,1230.0,8800000,0.145248481862056,0
BootDQN_double,alien,920.0,9200000,0.1003202944970217,0
BootDQN_double,alien,800.0,9600000,0.0829287380976536,0
BootDQN_double,alien,1280.0,10000000,0.15249496369512602,0
BootDQN_double,alien,860.0,10400000,0.09162451629733766,0
BootDQN_double,alien,1270.0,10800000,0.15104566732851202,0
BootDQN_double,alien,680.0,11200000,0.06553718169828548,0
BootDQN_double,alien,900.0,9600000,0.0974217017637937,0
BootDQN_double,alien,930.0,10000000,0.10176959086363571,0
BootDQN_double,alien,840.0,10400000,0.08872592356410963,0
BootDQN_double,alien,870.0,10800000,0.09307381266395166,0
BootDQN_double,alien,1330.0,11200000,0.15974144552819608,0
BootDQN_double,alien,1230.0,11600000,0.145248481862056,0
BootDQN_double,alien,830.0,12000000,0.08727662719749563,0
BootDQN_double,alien,840.0,12400000,0.08872592356410963,0
BootDQN_double,alien,860.0,12800000,0.09162451629733766,0
BootDQN_double,alien,1340.0,13200000,0.16119074189481009,0
BootDQN_double,alien,1440.0,13600000,0.17568370556095017,0
BootDQN_double,alien,1400.0,14000000,0.16988652009449415,0
BootDQN_double,alien,850.0,14400000,0.09017521993072365,0
BootDQN_double,alien,930.0,14800000,0.10176959086363571,0
BootDQN_double,alien,1880.0,15200000,0.23945274569196656,0
BootDQN_double,alien,680.0,15600000,0.06553718169828548,0
BootDQN_double,alien,1350.0,16000000,0.1626400382614241,0
BootDQN_double,alien,1020.0,16400000,0.11481325816316179,0
BootDQN_double,alien,2460.0,16800000,0.32351193495557906,0
BootDQN_double,alien,930.0,17200000,0.10176959086363571,0
BootDQN_double,alien,1260.0,17600000,0.149596370961898,0
BootDQN_double,alien,1410.0,18000000,0.17133581646110815,0
BootDQN_double,alien,2320.0,18400000,0.3032217858229829,0
BootDQN_double,alien,1430.0,18800000,0.17423440919433617,0
BootDQN_double,alien,940.0,19200000,0.10321888723024973,0
BootDQN_double,alien,1460.0,19600000,0.17858229829417818,0
BootDQN_double,alien,1370.0,20000000,0.1655386309946521,0
BootDQN_double,alien,880.0,20400000,0.09452310903056567,0
BootDQN_double,alien,1000.0,20800000,0.11191466542993378,0
BootDQN_double,alien,960.0,21200000,0.10611747996347774,0
BootDQN_double,alien,920.0,21600000,0.1003202944970217,0
BootDQN_double,alien,2440.0,22000000,0.32061334222235105,0
BootDQN_double,alien,790.0,22400000,0.08147944173103959,0
BootDQN_double,alien,910.0,22800000,0.0988709981304077,0
BootDQN_double,alien,1550.0,23200000,0.19162596559370426,0
BootDQN_double,alien,1300.0,23600000,0.15539355642835406,0
BootDQN_double,alien,970.0,24000000,0.10756677633009175,0
BootDQN_double,alien,960.0,24400000,0.10611747996347774,0
BootDQN_double,alien,900.0,24800000,0.0974217017637937,0
BootDQN_double,alien,1510.0,25200000,0.18582878012724824,0
BootDQN_double,alien,1510.0,25600000,0.18582878012724824,0
BootDQN_double,alien,1490.0,26000000,0.18293018739402023,0
BootDQN_double,alien,880.0,26400000,0.09452310903056567,0
BootDQN_double,alien,1500.0,26800000,0.18437948376063423,0
BootDQN_double,alien,910.0,27200000,0.0988709981304077,0
BootDQN_double,alien,1290.0,27600000,0.15394426006174003,0
BootDQN_double,alien,1440.0,28000000,0.17568370556095017,0
BootDQN_double,alien,1540.0,28400000,0.19017666922709026,0
BootDQN_double,alien,970.0,28800000,0.10756677633009175,0
BootDQN_double,alien,940.0,29200000,0.10321888723024973,0
BootDQN_double,alien,1460.0,29600000,0.17858229829417818,0
BootDQN_double,alien,1490.0,30000000,0.18293018739402023,0
BootDQN_double,alien,2020.0,30400000,0.2597428948245627,0
BootDQN_double,alien,1010.0,30800000,0.11336396179654779,0
BootDQN_double,alien,2010.0,31200000,0.2582935984579487,0
BootDQN_double,alien,990.0,31600000,0.11046536906331977,0
BootDQN_double,alien,1450.0,32000000,0.17713300192756418,0
BootDQN_double,alien,1510.0,32400000,0.18582878012724824,0
BootDQN_double,alien,990.0,32800000,0.11046536906331977,0
BootDQN_double,alien,1340.0,33200000,0.16119074189481009,0
BootDQN_double,alien,570.0,33600000,0.04959492166553139,0
BootDQN_double,alien,2950.0,34000000,0.3945274569196655,0
BootDQN_double,alien,970.0,34400000,0.10756677633009175,0
BootDQN_double,alien,1440.0,34800000,0.17568370556095017,0
BootDQN_double,alien,1500.0,35200000,0.18437948376063423,0
BootDQN_double,alien,1970.0,35600000,0.25249641299149267,0
BootDQN_double,alien,870.0,36000000,0.09307381266395166,0
BootDQN_double,alien,1500.0,36400000,0.18437948376063423,0
BootDQN_double,alien,1450.0,36800000,0.17713300192756418,0
BootDQN_double,alien,1460.0,37200000,0.17858229829417818,0
BootDQN_double,alien,1030.0,37600000,0.11626255452977581,0
BootDQN_double,alien,2060.0,38000000,0.2655400802910187,0
BootDQN_double,alien,1510.0,38400000,0.18582878012724824,0
BootDQN_double,alien,1450.0,38800000,0.17713300192756418,0
BootDQN_double,alien,1470.0,39200000,0.1800315946607922,0
BootDQN_double,alien,1030.0,39600000,0.11626255452977581,0
BootDQN_double,alien,1000.0,40000000,0.11191466542993378,0
BootDQN_double,alien,1030.0,40400000,0.11626255452977581,0
BootDQN_double,alien,820.0,40800000,0.08582733083088162,0
BootDQN_double,alien,1030.0,41200000,0.11626255452977581,0
BootDQN_double,alien,960.0,41600000,0.10611747996347774,0
BootDQN_double,alien,1520.0,42000000,0.18727807649386224,0
BootDQN_double,alien,1480.0,42400000,0.18148089102740622,0
BootDQN_double,alien,1050.0,42800000,0.11916114726300382,0
BootDQN_double,alien,1000.0,43200000,0.11191466542993378,0
BootDQN_double,alien,960.0,43600000,0.10611747996347774,0
BootDQN_double,alien,2020.0,44000000,0.2597428948245627,0
BootDQN_double,alien,970.0,44400000,0.10756677633009175,0
BootDQN_double,alien,2990.0,44800000,0.40032464238612153,0
BootDQN_double,alien,1030.0,45200000,0.11626255452977581,0
BootDQN_double,alien,1020.0,45600000,0.11481325816316179,0
BootDQN_double,alien,1060.0,46000000,0.12061044362961783,0
BootDQN_double,alien,1410.0,46400000,0.17133581646110815,0
BootDQN_double,alien,1390.0,46800000,0.16843722372788014,0
BootDQN_double,alien,1440.0,47200000,0.17568370556095017,0
BootDQN_double,alien,990.0,45600000,0.11046536906331977,0
BootDQN_double,alien,1260.0,46000000,0.149596370961898,0
BootDQN_double,alien,880.0,46400000,0.09452310903056567,0
BootDQN_double,alien,1400.0,46800000,0.16988652009449415,0
BootDQN_double,alien,480.0,47200000,0.03655125436600531,0
BootDQN_double,alien,2010.0,47600000,0.2582935984579487,0
BootDQN_double,alien,1530.0,48000000,0.18872737286047625,0
BootDQN_double,alien,790.0,48400000,0.08147944173103959,0
BootDQN_double,alien,700.0,48800000,0.0684357744315135,0
BootDQN_double,alien,1340.0,49200000,0.16119074189481009,0
BootDQN_double,alien,2060.0,49600000,0.2655400802910187,0
BootDQN_double,alien,770.0,50000000,0.07858084899781158,0
BootDQN_double,freeway,0.0,0,0.0,0
BootDQN_double,freeway,0.0,400000,0.0,0
BootDQN_double,freeway,0.0,800000,0.0,0
BootDQN_double,freeway,0.0,1200000,0.0,0
BootDQN_double,freeway,0.0,1600000,0.0,0
BootDQN_double,freeway,0.0,2000000,0.0,0
BootDQN_double,freeway,12.0,2400000,0.4054054054054054,0
BootDQN_double,freeway,6.0,2800000,0.2027027027027027,0
BootDQN_double,freeway,0.0,3200000,0.0,0
BootDQN_double,freeway,21.0,3600000,0.7094594594594594,0
BootDQN_double,freeway,16.0,4000000,0.5405405405405405,0
BootDQN_double,freeway,13.0,4400000,0.43918918918918914,0
BootDQN_double,freeway,17.0,4800000,0.5743243243243243,0
BootDQN_double,freeway,23.0,5200000,0.777027027027027,0
BootDQN_double,freeway,23.0,5600000,0.777027027027027,0
BootDQN_double,freeway,22.0,6000000,0.7432432432432432,0
BootDQN_double,freeway,23.0,6400000,0.777027027027027,0
BootDQN_double,freeway,20.0,6800000,0.6756756756756757,0
BootDQN_double,freeway,20.0,7200000,0.6756756756756757,0
BootDQN_double,freeway,27.0,7600000,0.9121621621621622,0
BootDQN_double,freeway,24.0,8000000,0.8108108108108107,0
BootDQN_double,freeway,19.0,8400000,0.6418918918918919,0
BootDQN_double,freeway,29.0,8800000,0.9797297297297297,0
BootDQN_double,freeway,28.0,9200000,0.9459459459459459,0
BootDQN_double,freeway,28.0,9600000,0.9459459459459459,0
BootDQN_double,freeway,29.0,10000000,0.9797297297297297,0
BootDQN_double,freeway,28.0,10400000,0.9459459459459459,0
BootDQN_double,freeway,27.0,10800000,0.9121621621621622,0
BootDQN_double,freeway,26.0,11200000,0.8783783783783783,0
BootDQN_double,freeway,25.0,9600000,0.8445945945945945,0
