agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
AdamLMCDQN_double,alien,140.0,0,-0.012724822098871,0
AdamLMCDQN_double,alien,278.0,400000,0.0072754677604023234,0
AdamLMCDQN_double,alien,616.0,800000,0.056261684951955826,0
AdamLMCDQN_double,alien,518.0,1200000,0.04205858055913854,0
AdamLMCDQN_double,alien,548.0,1600000,0.04640646965898056,0
AdamLMCDQN_double,alien,566.0,2000000,0.04901520311888578,0
AdamLMCDQN_double,alien,580.0,2400000,0.05104421803214539,0
AdamLMCDQN_double,alien,728.0,2800000,0.07249380425803273,0
AdamLMCDQN_double,alien,578.0,3200000,0.050754358758822594,0
AdamLMCDQN_double,alien,622.0,3600000,0.057131262771924235,0
AdamLMCDQN_double,alien,724.0,4000000,0.07191408571138712,0
AdamLMCDQN_double,alien,668.0,4400000,0.06379802605834867,0
AdamLMCDQN_double,alien,766.0,4800000,0.07800113045116597,0
AdamLMCDQN_double,alien,808.0,5200000,0.0840881751909448,0
AdamLMCDQN_double,alien,904.0,5600000,0.09800142031043929,0
AdamLMCDQN_double,alien,576.0,6000000,0.05046449948549979,0
AdamLMCDQN_double,alien,814.0,6400000,0.08495775301091321,0
AdamLMCDQN_double,alien,592.0,6800000,0.052783373672082204,0
AdamLMCDQN_double,alien,946.0,7200000,0.10408846505021813,0
AdamLMCDQN_double,alien,804.0,7600000,0.0835084566442992,0
AdamLMCDQN_double,alien,734.0,8000000,0.07336338207800114,0
AdamLMCDQN_double,alien,872.0,8400000,0.09336367193727446,0
AdamLMCDQN_double,alien,888.0,8800000,0.09568254612385688,0
AdamLMCDQN_double,alien,820.0,9200000,0.08582733083088162,0
AdamLMCDQN_double,alien,832.0,9600000,0.08756648647081842,0
AdamLMCDQN_double,alien,910.0,10000000,0.0988709981304077,0
AdamLMCDQN_double,alien,944.0,10400000,0.10379860577689533,0
AdamLMCDQN_double,alien,980.0,10800000,0.10901607269670577,0
AdamLMCDQN_double,alien,934.0,11200000,0.10234930941028132,0
AdamLMCDQN_double,alien,870.0,11600000,0.09307381266395166,0
AdamLMCDQN_double,alien,748.0,12000000,0.07539239699126075,0
AdamLMCDQN_double,alien,940.0,12400000,0.10321888723024973,0
AdamLMCDQN_double,alien,986.0,12800000,0.10988565051667416,0
AdamLMCDQN_double,alien,826.0,13200000,0.08669690865085003,0
